CO2Air,TAir,TTop,TCan
1293.912401,20.49999999,21.49999999,21.49999999
1295.712,20.79999999,21.79999999,21.79999999
1265.1188,20.90000001,21.90000001,21.90000001
1277.715995,21.10000001,22.10000001,22.10000001
1230.926405,21.19999999,22.19999999,22.19999999
1229.1268,21.39999999,22.39999999,22.39999999
1259.72,21.6,22.6,22.6
1198.533605,21.70000001,22.70000001,22.70000001
1279.515589,21.79999999,22.79999999,22.79999999
1212.930404,21.99999999,22.99999999,22.99999999
1250.721999,22.1,23.1,23.1
1266.918401,22.3,23.3,23.3
1284.914397,22.40000002,23.40000002,23.40000002
1254.321203,22.59999998,23.59999998,23.59999998
1162.541603,22.6,23.6,23.6
1148.1448,23,24,24
1054.5656,22.79999999,23.79999999,23.79999999
1058.1648,22.60000003,23.60000003,23.60000003
986.1808048,22.6,23.6,23.6
989.7799999,22.40000001,23.40000001,23.40000001
969.9843991,22.9,23.9,23.9
942.9904018,22.8,23.8,23.8
960.9863982,22.8,23.8,23.8
944.7900005,22.7,23.7,23.7
942.9904,22.9,23.9,23.9
971.7839989,23.2,24.2,24.2
955.5876022,23.2,24.2,24.2
921.3952023,23.39999999,24.39999999,24.39999999
1005.976397,23.5,24.5,24.5
971.7839998,23.5,24.5,24.5
964.5855996,23.40000003,24.40000003,24.40000003
960.9864004,23.69999997,24.69999997,24.69999997
926.7940011,23.10000002,24.10000002,24.10000002
984.3812,22.9,23.9,23.9
986.1807993,22.89999999,23.89999999,23.89999999
975.3832014,22.80000001,23.80000001,23.80000001
1040.168796,22.89999999,23.89999999,23.89999999
1180.537595,22.9,23.9,23.9
1049.1668,22.6,23.6,23.6
1050.966401,22.6,23.6,23.6
1065.363199,22.6,23.6,23.6
1059.9644,22.5,23.5,23.5
1126.5496,22.7,23.7,23.7
1155.343203,22.4,23.4,23.4
1200.333194,22.4,23.4,23.4
1247.122797,22.4,23.4,23.4
1254.3212,22.59999999,23.59999999,23.59999999
1198.533601,22.69999999,23.69999999,23.69999999
1218.329202,22.3,23.3,23.3
1239.924398,22.3,23.3,23.3
1175.138802,21.90000001,22.90000001,22.90000001
1122.9504,22,23,23
1203.9324,22.2,23.2,23.2
1203.9324,22.2,23.2,23.2
1230.926398,22.2,23.2,23.2
1214.730001,22.3,23.3,23.3
1261.5196,22.4,23.4,23.4
1247.122803,22.39999999,23.39999999,23.39999999
1279.515597,22.30000001,23.30000001,23.30000001
1133.748005,22.3,23.3,23.3
1090.5576,22.4,23.4,23.4
1115.752,22.4,23.4,23.4
1117.5516,22.4,23.4,23.4
1110.3532,22.30000001,23.30000001,23.30000001
1025.772003,22.4,23.4,23.4
1079.760001,22.30000001,23.30000001,23.30000001
1099.555597,22.5,23.5,23.5
1068.962403,22.5,23.5,23.5
1119.351198,22.6,23.6,23.6
1090.5576,22.9,23.9,23.9
1155.343202,22.90000001,23.90000001,23.90000001
1180.537597,22.99999999,23.99999999,23.99999999
1099.555605,23.19999999,24.19999999,24.19999999
1202.132797,23.2,24.2,24.2
1146.345198,23.69999999,24.69999999,24.69999999
1099.555611,23.30000001,24.30000001,24.30000001
1209.331189,23.39999999,24.39999999,24.39999999
1130.148803,23.4,24.4,24.4
1193.1348,23.4,24.4,24.4
1101.355202,23.10000001,24.10000001,24.10000001
1135.547595,23.19999999,24.19999999,24.19999999
1130.1488,23.10000001,24.10000001,24.10000001
1171.539599,23.29999999,24.29999999,24.29999999
1202.132799,23.20000001,24.20000001,24.20000001
1166.140806,23.40000001,24.40000001,24.40000001
1225.527594,23.49999999,24.49999999,24.49999999
1203.932401,23.6,24.6,24.6
1112.1528,24.1,25.1,25.1
1153.5436,24.20000001,25.20000001,25.20000001
1149.9444,24.39999997,25.39999997,25.39999997
1119.351202,25.19999995,26.19999995,26.19999995
1061.764002,25.39999999,26.39999999,26.39999999
1023.972398,25.79999999,26.79999999,26.79999999
968.1848096,25.59999993,26.59999993,26.59999993
1063.56359,24.90000007,25.90000007,25.90000007
962.7860034,25.69999997,26.69999997,26.69999997
1005.9764,25.2,26.2,26.2
1020.373197,25.40000006,26.40000006,26.40000006
978.9824056,26.29999988,27.29999988,27.29999988
986.1807995,26.3,27.3,27.3
960.9864008,25.80000002,26.80000002,26.80000002
953.7879996,26.49999998,27.49999998,27.49999998
941.1907998,26,27,27
939.3912002,26,27,27
941.1907999,25.9,26.9,26.9
1002.3772,25.5,26.5,26.5
984.3811987,25.79999997,26.79999997,26.79999997
964.5856027,25.30000007,26.30000007,26.30000007
1041.968395,24.70000004,25.70000004,25.70000004
1040.1688,25.09999999,26.09999999,26.09999999
1068.962402,25.09999999,26.09999999,26.09999999
1124.749995,24.90000001,25.90000001,25.90000001
1070.762005,24.99999999,25.99999999,25.99999999
1061.764,25.1,26.1,26.1
1011.3752,24.6,25.6,25.6
914.1967998,23.50000001,24.50000001,24.50000001
910.5976005,23.69999997,24.69999997,24.69999997
883.6036018,23.89999999,24.89999999,24.89999999
939.3911981,23.30000002,24.30000002,24.30000002
881.8040006,23,24,24
899.7999995,23.09999993,24.09999993,24.09999993
894.4012005,22.40000007,23.40000007,23.40000007
901.5995998,22.20000001,23.20000001,23.20000001
887.2028,21.9,22.9,22.9
928.5935995,22.09999997,23.09999997,23.09999997
921.395201,21.60000007,22.60000007,22.60000007
948.3891982,21.79999999,22.79999999,22.79999999
1106.753995,22.69999997,23.69999997,23.69999997
1146.345202,22.80000001,23.80000001,23.80000001
1203.932405,23.00000001,24.00000001,24.00000001
1256.120795,23.09999999,24.09999999,24.09999999
1220.128801,23.2,24.2,24.2
1239.9244,23.1,24.1,24.1
1245.323199,23.39999996,24.39999996,24.39999996
1234.525601,22.80000008,23.80000008,23.80000008
1265.118798,22.8,23.8,23.8
1293.912399,22.9,23.9,23.9
1250.722,22.69999999,23.69999999,23.69999999
1238.124802,22.40000002,23.40000002,23.40000002
1257.920398,22.59999998,23.59999998,23.59999998
1173.339203,22.6,23.6,23.6
1238.1248,22.2,23.2,23.2
1194.934396,21.99999999,22.99999999,22.99999999
1137.347208,21.80000003,22.80000003,22.80000003
1083.359204,21.30000003,22.30000003,22.30000003
1108.553599,21.2,22.2,22.2
1239.924402,21.5,22.5,22.5
1293.912394,21.5,22.5,22.5
1232.726006,21.5,22.5,22.5
1320.906397,21.30000001,22.30000001,22.30000001
1209.3312,21.1,22.1,22.1
1328.104794,21.09999999,22.09999999,22.09999999
1245.323211,21.00000001,22.00000001,22.00000001
1297.511597,21.09999999,22.09999999,22.09999999
1227.327202,20.90000001,21.90000001,21.90000001
1329.9044,20.9,21.9,21.9
1320.90639,20.79999999,21.79999999,21.79999999
1218.32921,20.70000001,21.70000001,21.70000001
1153.543602,20.7,21.7,21.7
1083.3592,20.8,21.8,21.8
1079.76,21.00000001,22.00000001,22.00000001
1079.76,21.19999997,22.19999997,22.19999997
1047.367202,21.29999999,22.29999999,22.29999999
1061.764,21.3,22.3,22.3
1034.769999,21.3,22.3,22.3
1011.3752,21.3,22.3,22.3
1007.776,21.3,22.3,22.3
1005.9764,21.3,22.3,22.3
995.1788,21.3,22.3,22.3
984.3811998,21.2,22.2,22.2
980.7820005,21.2,22.2,22.2
950.1888021,21.10000001,22.10000001,22.10000001
971.7839993,21,22,22
930.3932002,21.1,22.1,22.1
935.7920002,21,22,22
937.5915998,21,22,22
941.1907999,21,22,22
899.8,21,22,22
902.4993998,21.09999999,22.09999999,22.09999999
905.1987996,20.90000003,21.90000003,21.90000003
899.8000004,20.80000001,21.80000001,21.80000001
881.8040006,20.8,21.8,21.8
872.806,20.8,21.8,21.8
872.8060011,20.70000002,21.70000002,21.70000002
883.6035989,20.89999998,21.89999998,21.89999998
847.6116012,20.70000001,21.70000001,21.70000001
867.4072,20.6,21.6,21.6
887.2027976,20.8,21.8,21.8
851.2108048,20.8,21.8,21.8
862.0083993,20.89999999,21.89999999,21.89999999
867.4071998,20.8,21.8,21.8
871.0064001,20.50000001,21.50000001,21.50000001
872.8059989,20.89999997,21.89999997,21.89999997
862.0084011,20.60000003,21.60000003,21.60000003
869.2067998,20.6,21.6,21.6
860.2088,20.4,21.4,21.4
851.2108012,20.60000001,21.60000001,21.60000001
869.2067976,20.69999999,21.69999999,21.69999999
860.2088006,20.7,21.7,21.7
840.4132007,20.6,21.6,21.6
860.2087999,20.6,21.6,21.6
858.4091978,20.59999999,21.59999999,21.59999999
836.8140022,20.50000001,21.50000001,21.50000001
851.2107995,20.30000001,21.30000001,21.30000001
854.81,20.3,21.3,21.3
849.4111999,20.3,21.3,21.3
847.6116002,20.3,21.3,21.3
858.4091993,20.39999999,21.39999999,21.39999999
831.4152009,20.3,21.3,21.3
840.4132001,20.49999999,21.49999999,21.49999999
842.2128007,20.10000001,21.10000001,21.10000001
849.4111993,20.19999999,21.19999999,21.19999999
847.6116001,20.00000001,21.00000001,21.00000001
829.6156,20.1,21.1,21.1
840.4132011,19.99999999,20.99999999,20.99999999
856.6095978,19.90000001,20.90000001,20.90000001
831.4152017,20.09999999,21.09999999,21.09999999
849.4111994,19.90000001,20.90000001,20.90000001
840.4131998,20.1,21.1,21.1
835.0144009,19.99999999,20.99999999,20.99999999
844.0123991,19.90000001,20.90000001,20.90000001
862.0083994,19.9,20.9,20.9
840.4132,19.8,20.8,20.8
856.6095988,19.8,20.8,20.8
838.6136024,19.8,20.8,20.8
845.8119995,19.60000001,20.60000001,20.60000001
851.2107998,19.79999999,20.79999999,20.79999999
845.8119996,19.9,20.9,20.9
835.0144007,19.89999998,20.89999998,20.89999998
842.2127993,19.70000002,20.70000002,20.70000002
838.6136001,19.7,20.7,20.7
854.81,19.6,20.6,20.6
858.4091992,19.79999999,20.79999999,20.79999999
845.8120017,19.70000001,20.70000001,20.70000001
871.0063983,19.79999999,20.79999999,20.79999999
860.2088004,19.8,20.8,20.8
871.0063996,19.79999999,20.79999999,20.79999999
860.2087995,19.50000002,20.50000002,20.50000002
854.8100005,19.69999998,20.69999998,20.69999998
860.2087998,19.6,20.6,20.6
872.806,19.6,20.6,20.6
856.6095995,19.79999999,20.79999999,20.79999999
849.411201,19.70000001,20.70000001,20.70000001
876.4051982,19.50000001,20.50000001,20.50000001
867.4072003,19.5,20.5,20.5
865.6076005,19.69999999,20.69999999,20.69999999
880.0043984,19.40000001,20.40000001,20.40000001
863.8080016,19.49999999,20.49999999,20.49999999
885.4031993,19.6,20.6,20.6
876.4052,19.4,20.4,20.4
883.6035994,19.4,20.4,20.4
874.6056012,19.4,20.4,20.4
885.4031993,19.49999999,20.49999999,20.49999999
883.6036001,19.5,20.5,20.5
885.4032002,19.3,20.3,20.3
892.6015993,19.3,20.3,20.3
885.4032007,19.3,20.3,20.3
890.8019998,19.3,20.3,20.3
890.802,19.3,20.3,20.3
869.2068014,19.29999999,20.29999999,20.29999999
890.8019971,19.20000001,20.20000001,20.20000001
905.198799,19.2,20.2,20.2
890.8020005,19.2,20.2,20.2
910.5976,19.2,20.2,20.2
910.5975998,19.10000002,20.10000002,20.10000002
908.7980002,19.29999998,20.29999998,20.29999998
906.9984001,19.00000001,20.00000001,20.00000001
906.9984,19,20,20
912.3972007,18.90000001,19.90000001,19.90000001
923.1947986,18.99999999,19.99999999,19.99999999
915.9964005,19.29999998,20.29999998,20.29999998
910.5976002,19.49999999,20.49999999,20.49999999
912.3972022,19.50000001,20.50000001,20.50000001
978.9824391,19.7,20.7,20.7
1367.695961,19.7,20.7,20.7
1369.4956,19.8,20.8,20.8
1335.3032,19.9,20.9,20.9
1371.295197,19.70000001,20.70000001,20.70000001
1331.704005,19.79999999,20.79999999,20.79999999
1329.9044,19.60000001,20.60000001,20.60000001
1315.5076,19.6,20.6,20.6
1322.706,19.6,20.6,20.6
1319.106798,19.7,20.7,20.7
1302.910402,19.7,20.7,20.7
1297.5116,19.7,20.7,20.7
1283.1148,19.9,20.9,20.9
1288.513599,19.8,20.8,20.8
1277.716001,19.8,20.8,20.8
1259.720001,19.89999999,20.89999999,20.89999999
1322.705998,19.9,20.9,20.9
1313.708,19.9,20.9,20.9
1310.108797,20.00000001,21.00000001,21.00000001
1284.914403,20.09999999,21.09999999,21.09999999
1293.9124,20.1,21.1,21.1
1288.5136,20.3,21.3,21.3
1270.5176,20.30000003,21.30000003,21.30000003
1274.1168,20.69999995,21.69999995,21.69999995
1306.509598,20.99999998,21.99999998,21.99999998
1279.515601,21.29999999,22.29999999,22.29999999
1274.116801,21.5,22.5,22.5
1295.712003,21.60000003,22.60000003,22.60000003
1326.305197,21.89999997,22.89999997,22.89999997
1302.910401,22.09999999,23.09999999,23.09999999
1257.9204,22.3,23.3,23.3
1322.705996,22.40000002,23.40000002,23.40000002
1259.720008,22.69999996,23.69999996,23.69999996
1250.722001,22.89999999,23.89999999,23.89999999
1265.1188,23.19999999,24.19999999,24.19999999
1317.307197,23.5,24.5,24.5
1229.126791,23.60000004,24.60000004,24.60000004
1135.547609,23.99999996,24.99999996,24.99999996
1389.291191,24.1,25.1,25.1
1185.9364,24.5,25.5,25.5
1403.687978,24.9,25.9,25.9
1076.160844,24.9,25.9,25.9
1353.299181,24.30000004,25.30000004,25.30000004
1248.922403,24.89999998,25.89999998,25.89999998
1358.697998,24.69999999,25.69999999,25.69999999
1284.914395,24.50000001,25.50000001,25.50000001
1230.926405,24.59999999,25.59999999,25.59999999
1169.740002,23.40000004,24.40000004,24.40000004
1130.1488,22.7,23.7,23.7
1229.126804,22.80000007,23.80000007,23.80000007
1295.711991,23.89999985,24.89999985,24.89999985
1182.337208,24.49999996,25.49999996,25.49999996
1158.942401,24.79999999,25.79999999,25.79999999
1086.958398,25.49999999,26.49999999,26.49999999
1027.571606,25.09999988,26.09999988,26.09999988
1083.359194,23.90000012,24.90000012,24.90000012
1088.758,24.59999998,25.59999998,25.59999998
1095.9564,24.7,25.7,25.7
1101.355201,25.30000002,26.30000002,26.30000002
1110.353199,25.59999996,26.59999996,26.59999996
969.9844094,25.50000001,26.50000001,26.50000001
971.7839999,25.00000002,26.00000002,26.00000002
1041.968396,25.40000001,26.40000001,26.40000001
919.5956076,25.70000001,26.70000001,26.70000001
995.1787924,25.79999999,26.79999999,26.79999999
975.3832007,25.10000002,26.10000002,26.10000002
984.3812,24.7,25.7,25.7
966.3851999,25.10000003,26.10000003,26.10000003
964.5856002,25.59999993,26.59999993,26.59999993
948.3892011,24.70000006,25.70000006,25.70000006
977.182799,25.59999997,26.59999997,26.59999997
892.6016004,25.69999999,26.69999999,26.69999999
903.3992047,25.40000007,26.40000007,26.40000007
950.1887953,26.09999993,27.09999993,27.09999993
914.1968012,26.69999998,27.69999998,27.69999998
908.798,26.7,27.7,27.7
951.9883972,25.59999995,26.59999995,26.59999995
910.5976056,24.80000011,25.80000011,25.80000011
942.9903978,25.69999994,26.69999994,26.69999994
932.1928004,26.39999998,27.39999998,27.39999998
903.3992015,26.60000001,27.60000001,27.60000001
948.3891962,26.90000004,27.90000004,27.90000004
910.5976038,27.29999996,28.29999996,28.29999996
898.0004004,26.90000001,27.90000001,27.90000001
971.784,27,28,28
887.2027987,27.20000001,28.20000001,28.20000001
867.4072027,27.29999999,28.29999999,28.29999999
858.4092006,27.59999998,28.59999998,28.59999998
856.6096001,26.40000004,27.40000004,27.40000004
905.1987987,26.30000002,27.30000002,27.30000002
865.6076002,26.79999998,27.79999998,27.79999998
867.4071998,26.60000002,27.60000002,27.60000002
874.6055998,27.19999998,28.19999998,28.19999998
924.9944,27.5,28.5,28.5
860.2087978,26.70000002,27.70000002,27.70000002
827.8160043,26.99999996,27.99999996,27.99999996
853.0103983,26.70000002,27.70000002,27.70000002
840.4132004,27.29999998,28.29999998,28.29999998
867.4071995,27.89999999,28.89999999,28.89999999
853.010404,27.50000005,28.50000005,28.50000005
892.601596,27.99999995,28.99999995,28.99999995
872.8060007,27.80000001,28.80000001,28.80000001
896.2008,27.8,28.8,28.8
858.4092016,27.00000006,28.00000006,28.00000006
881.8039969,27.89999988,28.89999988,28.89999988
872.8060006,27.80000001,28.80000001,28.80000001
905.1987989,27.99999999,28.99999999,28.99999999
865.607599,27.79999997,28.79999997,28.79999997
835.0144013,26.80000003,27.80000003,27.80000003
847.6115987,27.09999997,28.09999997,28.09999997
856.6095997,27.29999999,28.29999999,28.29999999
874.6056,27.3,28.3,28.3
885.4032021,26.19999999,27.19999999,27.19999999
915.9963959,26.00000003,27.00000003,27.00000003
881.8040023,26.29999998,27.29999998,27.29999998
881.804,26.69999999,27.69999999,27.69999999
921.395199,26.9,27.9,27.9
892.601606,26.80000004,27.80000004,27.80000004
951.988394,27.19999996,28.19999996,28.19999996
910.5976014,26.90000001,27.90000001,27.90000001
906.9984,26.4,27.4,27.4
914.1968029,26.4,27.4,27.4
957.3871942,26.4,27.4,27.4
899.8000039,26.4,27.4,27.4
883.6036005,26.10000001,27.10000001,27.10000001
885.4031995,25.6,26.6,26.6
871.006404,25.49999998,26.49999998,26.49999998
910.597596,25.30000002,26.30000002,26.30000002
937.5915991,25.2,26.2,26.2
957.3872,25.4,26.4,26.4
1005.976402,25.60000002,26.60000002,26.60000002
1034.769996,25.89999996,26.89999996,26.89999996
1011.375202,26.09999999,27.09999999,27.09999999
1023.9724,25.40000002,26.40000002,26.40000002
1025.771998,25.5,26.5,26.5
980.7820034,25.39999998,26.39999998,26.39999998
1014.974397,25.20000002,26.20000002,26.20000002
1002.3772,25.1,26.1,26.1
1032.9704,24.8,25.8,25.8
1059.964404,24.99999999,25.99999999,25.99999999
1124.749991,24.90000001,25.90000001,25.90000001
1211.130794,24.9,25.9,25.9
1130.148803,24.60000001,25.60000001,25.60000001
1220.1288,24.60000002,25.60000002,25.60000002
1212.930398,25.09999996,26.09999996,26.09999996
1189.535602,24.70000004,25.70000004,25.70000004
1171.539601,24.8,25.8,25.8
1068.9624,23.9,24.9,24.9
1274.116797,24.00000003,25.00000003,25.00000003
1234.525605,24.39999995,25.39999995,25.39999995
1207.531602,24.00000003,25.00000003,25.00000003
1277.715998,23.70000001,24.70000001,24.70000001
1209.331199,23.7,24.7,24.7
1182.337208,23.59999994,24.59999994,24.59999994
1263.319192,23.00000006,24.00000006,24.00000006
1189.535602,23,24,24
1248.9224,22.9,23.9,23.9
1254.321203,22.60000001,23.60000001,23.60000001
1292.112795,22.79999997,23.79999997,23.79999997
1207.531606,22.8,23.8,23.8
1320.906396,22.50000001,23.50000001,23.50000001
1232.726004,22.4,23.4,23.4
1353.299187,22.39999997,23.39999997,23.39999997
1223.728013,22.10000003,23.10000003,23.10000003
1266.918399,22.1,23.1,23.1
1277.716,22.1,23.1,23.1
1236.325207,21.99999998,22.99999998,22.99999998
1335.303187,21.70000004,22.70000004,22.70000004
1286.714003,21.60000001,22.60000001,22.60000001
1274.1168,21.5,22.5,22.5
1293.912399,21.3,22.3,22.3
1259.719991,21.19999998,22.19999998,22.19999998
1173.339209,21.00000002,22.00000002,22.00000002
1126.549602,21,22,22
1113.9524,21,22,22
1097.755999,21.6,22.6,22.6
1076.160803,21.6,22.6,22.6
1074.3612,21.79999999,22.79999999,22.79999999
1045.567601,21.8,22.8,22.8
1047.3672,21.7,22.7,22.7
1058.1648,21.60000002,22.60000002,22.60000002
1059.9644,21.79999998,22.79999998,22.79999998
1036.569601,21.8,22.8,22.8
1020.3732,21.6,22.6,22.6
1025.771998,21.49999999,22.49999999,22.49999999
995.1788041,21.30000003,22.30000003,22.30000003
1004.176799,21.39999999,22.39999999,22.39999999
996.9784002,21.3,22.3,22.3
980.7819998,21.3,22.3,22.3
975.3831987,21.3,22.3,22.3
962.7860013,21.3,22.3,22.3
950.1888004,20.90000001,21.90000001,21.90000001
951.9884,20.9,21.9,21.9
933.0926013,20.89999998,21.89999998,21.89999998
914.1968025,20.60000004,21.60000004,21.60000004
912.3972001,20.30000002,21.30000002,21.30000002
924.9943996,20.4,21.4,21.4
906.9984002,20.5,21.5,21.5
912.3971984,20.39999999,21.39999999,21.39999999
896.2008016,20.30000001,21.30000001,21.30000001
874.6056007,20.2,21.2,21.2
881.804,20,21,21
890.8020001,20,21,21
892.6015998,20,21,21
867.4072017,19.90000001,20.90000001,20.90000001
860.2088002,19.9,20.9,20.9
872.8059994,19.8,20.8,20.8
854.8100002,19.80000001,20.80000001,20.80000001
856.6095998,19.89999999,20.89999999,20.89999999
854.8100001,19.70000001,20.70000001,20.70000001
854.81,19.9,20.9,20.9
849.4112012,19.79999999,20.79999999,20.79999999
867.4071976,19.70000001,20.70000001,20.70000001
